sample	event	kind	gid	npts	Q	Qfrac	ext	rms	dvtx	dheld	cx	cy	cz	cluster	cl_class	cl_npts	cl_gid	dcand	n_cand_pts	Qcand	f_absorbed	dfit	dfit_max	dfit_p90	f_far12
mcp2k	69314	UNHELD	1	86	991280.3	0.0188	6.6	0.52	11.7	3.0	-117.0	-35.3	163.5	-1	OWN	0	0	0.0	6776	52794586.5	0.953	3.0	7.1	6.1	0.0
mcp2k	69314	UNHELD	2	13	149177.0	0.0028	1.7	0.41	25.3	3.1	-117.6	-44.4	168.7	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.1	4.1	4.0	0.0
mcp2k	69314	UNHELD	3	13	41554.0	0.0008	2.6	0.85	59.0	3.1	-117.7	-6.8	225.0	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.1	6.4	6.0	0.0
mcp2k	69314	UNHELD	4	276	1362394.5	0.0258	30.3	0.77	4.4	3.0	-114.8	-13.5	197.7	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.0	6.9	4.9	0.0
mcp2k	69314	UNHELD	6	23	141965.0	0.0027	3.4	0.26	8.9	3.0	-112.5	-11.7	174.8	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.0	4.0	3.8	0.0
mcp2k	69314	UNHELD	7	121	720732.9	0.0137	13.3	1.33	117.1	3.0	-125.5	14.4	291.4	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.0	8.2	6.5	0.0
mcp2k	69314	UNHELD	8	327	1393883.0	0.0264	15.6	1.8	102.4	3.0	-125.6	2.7	287.3	-1	OWN	0	0	0.0	6776	52794586.5	1.0	3.0	10.5	7.6	0.0
mcp2k	69556	NEARBY	-1	26	179697.6	0.0595	12.5	0.7	14.1	nan	-201.7	116.5	146.2	5	COMPANION	26	6	0.4	281	3022615.7					
mcp2k	70084	NEARBY	-1	19	131585.8	0.0087	19.5	0.71	15.1	nan	-201.8	9.7	134.0	7	COMPANION	19	6	0.3	1515	15131612.9					
mcp2k	70178	NEARBY	-1	27	163165.6	0.0166	5.6	1.2	246.8	nan	1.1	87.8	96.6	5	COMPANION	27	1	0.3	813	9829734.0					
mcp2k	70222	UNHELD	0	88	715095.0	0.0411	8.9	0.7	5.4	3.0	-179.9	-143.8	471.3	-1	OWN	0	0	0.0	1616	17391142.2	1.0	3.0	5.7	5.2	0.0
mcp2k	70222	UNHELD	1	13	126706.0	0.0073	4.8	0.56	7.4	3.0	-180.4	-135.3	466.0	-1	OWN	0	0	0.0	1616	17391142.2	1.0	3.0	4.0	3.8	0.0
mcp2k	70222	UNHELD	2	6	86233.0	0.005	2.5	0.26	16.5	3.0	-179.8	-136.4	474.7	-1	OWN	0	0	0.0	1616	17391142.2	1.0	3.0	3.9	3.7	0.0
mcp2k	70222	UNHELD	3	42	674903.0	0.0388	10.4	0.45	22.4	3.0	-178.0	-138.6	489.0	-1	OWN	0	0	0.0	1616	17391142.2	1.0	3.0	4.6	4.0	0.0
mcp2k	70222	NEARBY	-1	3	3055.5	0.0002	0.6	0.13	44.4	nan	-176.1	-142.0	500.7	4	COMPANION	3	0	0.5	1616	17391142.2					
mcp2k	70472	UNHELD	0	45	346194.6	0.0011	6.0	0.49	74.7	3.2	-84.9	-134.0	461.2	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.6	11.5	11.1	0.0
mcp2k	70472	UNHELD	1	916	14803222.7	0.0459	39.2	2.79	287.8	24.4	-85.9	133.7	415.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	24.8	53.5	49.3	1.0
mcp2k	70472	UNHELD	2	2603	59502907.8	0.1845	66.9	5.67	61.0	3.0	-84.0	-65.1	444.0	-1	OWN	0	0	0.0	16741	322546437.4	0.993	3.0	29.3	21.5	0.424
mcp2k	70472	UNHELD	3	3905	70887116.6	0.2198	126.2	6.49	4.1	3.0	-84.5	-34.0	426.5	-1	OWN	0	0	0.0	16741	322546437.4	0.993	3.0	27.6	17.7	0.252
mcp2k	70472	UNHELD	4	16	189938.8	0.0006	6.3	0.62	236.3	12.1	-84.9	44.6	422.6	-1	OWN	0	0	0.0	16741	322546437.4	1.0	12.7	15.3	14.6	1.0
mcp2k	70472	UNHELD	6	113	1851518.6	0.0057	7.8	2.45	271.2	19.7	-85.8	86.6	416.0	-1	OWN	0	0	0.0	16741	322546437.4	1.0	20.0	31.7	28.7	1.0
mcp2k	70472	UNHELD	9	9	151495.0	0.0005	5.1	0.0	265.7	20.8	-85.4	74.5	418.3	-1	OWN	0	0	0.0	16741	322546437.4	1.0	21.3	25.4	24.9	1.0
mcp2k	70472	UNHELD	10	6	116829.0	0.0004	3.2	0.0	261.8	23.1	-85.4	69.7	419.6	-1	OWN	0	0	0.0	16741	322546437.4	1.0	23.3	25.1	24.8	1.0
mcp2k	70472	UNHELD	12	33	299461.7	0.0009	7.7	0.45	30.3	3.0	-86.6	-159.3	414.7	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	4.7	4.2	0.0
mcp2k	70472	UNHELD	13	110	1365212.4	0.0042	9.3	1.68	308.5	3.2	-86.1	120.6	454.0	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.2	10.7	7.9	0.0
mcp2k	70472	UNHELD	14	403	7302839.9	0.0226	27.2	2.15	272.8	3.1	-86.2	91.7	464.8	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.1	13.7	10.1	0.017
mcp2k	70472	UNHELD	15	1197	33019146.6	0.1024	31.4	3.23	328.9	3.0	-85.9	166.9	456.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	16.4	12.2	0.121
mcp2k	70472	UNHELD	16	104	933288.9	0.0029	13.7	1.01	324.7	3.0	-86.2	137.5	466.6	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	8.3	6.0	0.0
mcp2k	70472	UNHELD	17	61	629400.7	0.002	13.0	0.52	352.9	3.0	-85.5	165.4	468.6	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	5.1	4.3	0.0
mcp2k	70472	UNHELD	18	158	2062968.6	0.0064	15.4	1.53	278.2	3.0	-86.2	99.5	454.3	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	11.5	7.3	0.0
mcp2k	70472	UNHELD	19	10	437025.0	0.0014	3.9	0.34	326.0	3.1	-85.9	130.5	455.0	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.1	8.9	8.5	0.0
mcp2k	70472	UNHELD	20	1175	24136146.1	0.0748	38.6	4.33	193.8	3.0	-85.1	46.1	461.0	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.0	19.3	15.5	0.265
mcp2k	70472	UNHELD	21	9	339243.0	0.0011	3.2	0.33	321.5	3.7	-85.9	123.8	466.5	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.7	8.1	7.6	0.0
mcp2k	70472	UNHELD	22	37	692620.0	0.0021	3.8	0.99	262.2	3.2	-85.2	69.2	450.6	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.2	6.6	5.9	0.0
mcp2k	70472	UNHELD	24	12	160788.0	0.0005	2.7	0.77	270.7	3.1	-85.3	75.7	450.5	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.1	6.4	6.3	0.0
mcp2k	70472	UNHELD	25	205	3515247.8	0.0109	24.5	0.81	337.9	19.3	-85.5	164.0	442.3	-1	OWN	0	0	0.0	16741	322546437.4	1.0	19.3	25.0	23.8	1.0
mcp2k	70472	UNHELD	26	13	210366.0	0.0007	2.7	0.71	328.0	18.2	-85.5	134.4	442.3	-1	OWN	0	0	0.0	16741	322546437.4	1.0	18.2	20.6	19.9	1.0
mcp2k	70472	UNHELD	27	5	47003.0	0.0001	1.6	0.37	318.6	17.0	-85.9	124.5	442.4	-1	OWN	0	0	0.0	16741	322546437.4	1.0	17.0	18.4	18.2	1.0
mcp2k	70472	UNHELD	28	9	119668.0	0.0004	2.5	0.62	307.7	16.4	-85.7	114.3	442.4	-1	OWN	0	0	0.0	16741	322546437.4	1.0	16.4	18.5	18.3	1.0
mcp2k	70472	UNHELD	29	9	119668.0	0.0004	2.2	0.6	299.3	17.3	-85.7	105.7	442.4	-1	OWN	0	0	0.0	16741	322546437.4	1.0	17.3	19.2	18.9	1.0
mcp2k	70472	UNHELD	30	5	73138.0	0.0002	2.6	0.35	287.8	8.7	-85.5	94.0	441.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	9.3	12.0	11.8	0.0
mcp2k	70472	UNHELD	31	7	115221.0	0.0004	1.7	0.21	269.9	7.4	-85.5	75.4	442.3	-1	OWN	0	0	0.0	16741	322546437.4	1.0	8.2	9.4	9.1	0.0
mcp2k	70472	UNHELD	34	6	77112.0	0.0002	1.7	0.29	292.6	13.4	-85.6	98.1	442.4	-1	OWN	0	0	0.0	16741	322546437.4	1.0	13.9	15.3	15.2	1.0
mcp2k	70472	UNHELD	35	6	77112.0	0.0002	1.8	0.59	284.2	5.0	-85.6	90.1	442.4	-1	OWN	0	0	0.0	16741	322546437.4	1.0	5.6	8.0	7.8	0.0
mcp2k	70472	UNHELD	36	8	17223.0	0.0001	2.9	0.42	54.4	3.1	-85.4	-138.6	420.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	3.1	4.6	4.5	0.0
mcp2k	70472	UNHELD	61	83	681910.5	0.0021	12.1	0.32	169.6	15.1	-83.7	-20.8	459.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	15.1	22.4	21.4	1.0
mcp2k	70472	UNHELD	62	11	113350.9	0.0004	2.7	0.25	155.3	23.8	-83.8	-45.1	459.9	-1	OWN	0	0	0.0	16741	322546437.4	1.0	23.8	24.2	24.2	1.0
mcp2k	70538	NEARBY	-1	5	9806.6	0.0016	1.0	0.14	6.0	nan	-0.2	187.2	10.3	3	COMPANION	5	10	0.3	836	5963624.0					
mcp2k	70640	UNHELD	0	424	2814459.1	0.1146	28.8	1.33	120.0	3.0	-174.5	74.2	290.5	-1	OWN	0	0	0.0	3323	24558972.4	0.953	3.0	7.5	6.3	0.0
mcp2k	70640	UNHELD	2	5	19015.0	0.0008	2.8	0.27	110.7	3.1	-168.7	89.8	254.9	-1	OWN	0	0	0.0	3323	24558972.4	0.6	3.1	5.4	5.2	0.0
mcp2k	70640	NEARBY	-1	39	383577.9	0.0156	2.7	0.65	1.5	nan	-143.2	129.8	155.2	54	COMPANION	39	0	1.0	3323	24558972.4					
mcp2k	70692	UNHELD	10	27	124348.0	0.0052	6.3	0.47	44.8	3.0	-144.2	70.5	287.4	-1	OWN	0	0	0.0	2683	24005336.6	1.0	3.0	4.9	4.2	0.0
mcp2k	70692	UNHELD	11	29	113961.6	0.0047	4.7	0.5	42.6	3.0	-142.9	77.8	284.2	-1	OWN	0	0	0.0	2683	24005336.6	1.0	3.0	4.6	4.3	0.0
mcp2k	70713	NEARBY	-1	2	7639.3	0.0013	0.0	0.0	468.4	nan	-0.4	-20.5	40.3	2	COMPANION	2	2	0.3	809	5817655.5					
mcp2k	70713	NEARBY	-1	10	351418.9	0.0604	75.8	0.48	4.7	nan	-187.6	140.7	460.1	10	COMPANION	10	2	0.3	809	5817655.5					
mcp2k	70766	UNHELD	0	10	53051.7	0.0011	1.2	0.3	130.4	3.4	103.6	73.7	121.9	-1	OWN	0	0	0.0	6073	50210424.7	1.0	3.4	4.1	4.1	0.0
mcp2k	70766	UNHELD	2	63	295550.5	0.0059	2.5	1.1	139.7	3.0	112.0	8.9	87.8	-1	OWN	0	0	0.0	6073	50210424.7	1.0	3.0	4.1	3.7	0.0
mcp2k	70766	UNHELD	3	303	3018006.8	0.0601	15.3	2.11	132.7	3.0	109.2	18.7	99.0	-1	OWN	0	0	0.0	6073	50210424.7	1.0	3.0	11.9	9.1	0.0
mcp2k	70766	UNHELD	4	217	1325687.1	0.0264	14.2	1.84	125.2	3.0	109.2	24.0	88.1	-1	OWN	0	0	0.0	6073	50210424.7	1.0	3.0	9.7	8.1	0.0
mcp2k	70766	NEARBY	-1	17	173098.0	0.0034	1.1	0.32	0.8	nan	91.9	118.5	0.3	11	UNMATCHED	17	1000007	0.4	6073	50210424.7					
mcp2k	70766	NEARBY	-1	4195	25691302.9	0.5117	248.6	4.05	161.0	nan	53.0	56.4	171.6	19	UNMATCHED	4195	1000004	2.0	6073	50210424.7					
mcp2k	71290	UNHELD	0	10	31245.7	0.0023	3.3	0.26	3.2	3.1	14.2	-37.1	354.6	-1	OWN	0	0	0.0	1714	13638546.1	1.0	3.1	3.7	3.7	0.0
mcp2k	71642	UNHELD	0	27	187080.1	0.0048	1.1	0.54	61.8	3.0	-21.7	36.5	178.5	-1	OWN	0	0	0.0	4830	39360710.5	1.0	3.0	4.8	4.5	0.0
mcp2k	71642	NEARBY	-1	2	1089.0	0.0	0.0	0.0	55.5	nan	0.4	9.2	163.2	5	UNMATCHED	2	1000000	0.4	4830	39360710.5					
mcp2k	71778	UNHELD	1	9	16439.6	0.0009	3.1	0.35	237.3	3.1	-53.8	-32.6	477.2	-1	OWN	0	0	0.0	3500	17842192.1	1.0	3.1	4.0	3.7	0.0
mcp2k	71778	UNHELD	2	15	49640.0	0.0028	4.4	0.5	239.3	3.1	-52.6	-39.6	479.2	-1	OWN	0	0	0.0	3500	17842192.1	1.0	3.1	4.7	4.2	0.0
mcp2k	71778	UNHELD	4	15	102314.0	0.0057	5.3	0.32	248.1	3.0	-51.8	-31.5	489.9	-1	OWN	0	0	0.0	3500	17842192.1	1.0	3.0	4.0	3.7	0.0
mcp2k	71872	UNHELD	0	20	94884.0	0.0037	3.2	0.31	40.0	3.1	152.6	114.6	93.9	-1	OWN	0	0	0.0	2751	25891566.1	1.0	3.1	4.1	3.9	0.0
mcp2k	71872	UNHELD	2	26	212512.0	0.0082	6.1	0.55	32.1	3.0	151.8	108.6	87.7	-1	OWN	0	0	0.0	2751	25891566.1	1.0	3.0	5.1	4.5	0.0
mcp2k	71872	UNHELD	3	27	227231.0	0.0088	5.3	0.62	23.3	3.1	151.3	117.3	80.0	-1	OWN	0	0	0.0	2751	25891566.1	1.0	3.1	5.3	4.9	0.0
mcp2k	71872	UNHELD	4	10	22616.4	0.0009	2.0	0.25	15.1	3.2	148.4	103.0	56.2	-1	OWN	0	0	0.0	2751	25891566.1	1.0	3.2	4.0	3.8	0.0
mcp2k	71872	UNHELD	5	7	97116.0	0.0038	1.6	0.63	6.5	3.2	146.1	112.9	56.6	-1	OWN	0	0	0.0	2751	25891566.1	1.0	3.2	4.4	4.3	0.0
mcp2k	71872	NEARBY	-1	14	100046.6	0.0039	0.7	0.24	384.8	nan	-194.5	-59.1	89.4	21	UNMATCHED	14	1000001	0.9	2751	25891566.1					
mcp2k	72055	UNHELD	0	110	624288.0	0.0183	7.1	1.5	211.6	3.0	-201.0	-164.5	228.2	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.0	8.2	7.4	0.0
mcp2k	72055	UNHELD	6	5	23966.0	0.0007	3.3	0.28	201.1	3.1	-199.3	-163.2	208.2	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.1	3.7	3.6	0.0
mcp2k	72055	UNHELD	11	7	30045.0	0.0009	1.2	0.32	160.4	3.0	-194.4	-154.2	166.7	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.0	3.9	3.6	0.0
mcp2k	72055	UNHELD	14	14	54282.0	0.0016	2.5	0.42	138.2	3.1	-190.3	-152.9	146.3	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.1	4.3	4.1	0.0
mcp2k	72055	UNHELD	15	7	48042.0	0.0014	0.8	0.28	141.8	3.3	-190.7	-160.4	148.0	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.3	4.3	4.0	0.0
mcp2k	72055	UNHELD	28	9	46385.4	0.0014	2.1	0.29	19.9	3.3	-174.5	-146.2	28.1	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.3	4.5	4.3	0.0
mcp2k	72055	UNHELD	31	26	468922.4	0.0138	2.5	1.09	6.6	3.0	-171.7	-145.9	15.3	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.0	4.1	4.0	0.0
mcp2k	72055	UNHELD	32	35	495440.4	0.0145	4.5	0.59	3.5	3.1	-171.2	-143.3	7.4	-1	OWN	0	0	0.0	4466	34081825.9	1.0	3.1	4.8	4.4	0.0
mcp2k	72055	NEARBY	-1	188	1066501.1	0.0313	5.3	1.97	219.9	nan	-201.7	-161.7	232.7	3	COMPANION	188	0	0.3	4466	34081825.9					
mcp2k	72196	UNHELD	3	61	390869.0	0.0205	11.2	0.67	103.7	3.0	-185.0	34.4	456.3	-1	OWN	0	0	0.0	2977	19065992.5	1.0	3.0	6.7	6.0	0.0
mcp2k	72196	UNHELD	6	19	80379.0	0.0042	1.7	0.83	51.5	3.2	-175.3	24.9	372.4	-1	OWN	0	0	0.0	2977	19065992.5	0.895	6.7	9.4	8.5	0.0
mcp2k	72196	NEARBY	-1	10	58696.4	0.0031	0.6	0.2	94.4	nan	-191.1	12.3	421.7	32	COMPANION	10	2	1.5	2977	19065992.5					
mcp2k	72275	UNHELD	0	9	66566.0	0.0013	1.8	0.21	241.9	3.1	96.8	76.0	441.2	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	3.8	3.6	0.0
mcp2k	72275	UNHELD	1	10	68173.0	0.0013	1.4	0.29	297.3	3.1	102.0	65.0	494.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	4.0	3.9	0.0
mcp2k	72275	UNHELD	2	19	119707.0	0.0023	3.7	0.5	290.5	3.0	101.8	72.0	492.1	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.7	4.1	0.0
mcp2k	72275	UNHELD	10	140	670979.1	0.0127	7.7	0.9	250.0	3.0	98.6	66.5	458.5	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	7.7	6.8	0.0
mcp2k	72275	UNHELD	16	9	67618.0	0.0013	3.7	0.27	258.2	3.0	98.3	74.9	458.1	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	3.7	3.7	0.0
mcp2k	72275	UNHELD	18	7	42496.3	0.0008	3.4	0.31	247.7	3.1	97.3	75.5	447.3	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	3.9	3.7	0.0
mcp2k	72275	UNHELD	19	25	196090.0	0.0037	8.8	0.46	232.5	3.0	96.1	69.4	436.0	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.7	4.3	0.0
mcp2k	72275	UNHELD	21	153	1082856.5	0.0205	28.8	0.89	188.5	3.0	93.9	78.8	409.9	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	6.4	4.9	0.0
mcp2k	72275	UNHELD	23	56	206415.7	0.0039	7.6	1.0	216.2	3.0	94.9	69.0	420.7	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	6.9	5.9	0.0
mcp2k	72275	UNHELD	26	144	814999.3	0.0154	12.0	0.9	174.8	3.0	92.0	72.3	388.1	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	7.0	5.5	0.0
mcp2k	72275	UNHELD	27	14	94301.0	0.0018	2.4	0.42	181.3	3.0	91.1	81.3	381.2	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.7	4.2	0.0
mcp2k	72275	UNHELD	29	49	299790.0	0.0057	7.2	0.62	159.5	3.1	89.7	82.4	364.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	5.6	5.0	0.0
mcp2k	72275	UNHELD	31	14	106006.0	0.002	6.8	0.3	160.0	3.0	89.6	75.1	361.7	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.1	3.7	0.0
mcp2k	72275	UNHELD	32	14	116254.0	0.0022	4.8	0.35	149.8	3.0	88.7	75.9	351.1	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.1	3.8	0.0
mcp2k	72275	UNHELD	33	85	641503.0	0.0121	24.5	0.52	115.9	3.0	87.4	84.3	334.7	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.8	4.4	0.0
mcp2k	72275	UNHELD	34	5	37381.0	0.0007	1.3	0.33	144.9	3.1	88.1	76.1	343.5	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	4.2	4.1	0.0
mcp2k	72275	UNHELD	35	9	116026.0	0.0022	2.3	0.33	139.4	3.0	87.6	76.6	338.6	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.0	3.8	0.0
mcp2k	72275	UNHELD	36	6	47705.0	0.0009	4.0	0.27	131.3	3.1	87.0	77.2	332.0	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	4.0	3.9	0.0
mcp2k	72275	UNHELD	37	78	478516.0	0.0091	17.0	0.67	98.3	3.0	85.2	78.4	309.0	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	5.4	4.7	0.0
mcp2k	72275	UNHELD	38	325	2044712.5	0.0387	25.4	1.07	62.9	3.0	83.0	87.6	282.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	6.8	5.4	0.0
mcp2k	72275	UNHELD	41	25	164087.0	0.0031	4.6	0.56	79.1	3.0	82.9	79.3	280.7	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	5.0	4.5	0.0
mcp2k	72275	UNHELD	42	197	1284209.6	0.0243	16.4	1.21	36.8	3.0	80.2	81.9	252.7	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	8.5	6.3	0.0
mcp2k	72275	UNHELD	43	18	65902.0	0.0012	3.3	0.43	55.6	3.1	80.9	90.9	256.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	5.7	5.6	0.0
mcp2k	72275	UNHELD	44	63	433103.0	0.0082	5.3	0.8	37.5	3.1	79.2	91.5	241.4	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.1	6.9	5.5	0.0
mcp2k	72275	UNHELD	45	15	165087.0	0.0031	7.6	0.3	25.6	3.0	78.2	90.8	229.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	3.9	3.8	0.0
mcp2k	72275	UNHELD	49	13	93377.0	0.0018	5.1	0.37	15.4	3.0	77.4	91.9	218.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.7	4.1	0.0
mcp2k	72275	UNHELD	50	22	173861.0	0.0033	9.0	0.42	6.7	3.0	76.4	85.5	209.8	-1	OWN	0	0	0.0	8634	52843688.5	1.0	3.0	4.3	4.0	0.0
mcp2k	72275	NEARBY	-1	264	2439536.5	0.0462	7.9	1.12	417.2	nan	-202.4	191.0	498.6	2	OTHER	264	10	0.3	8634	52843688.5					
mcp2k	72742	NEARBY	-1	6	27653.1	0.0132	0.7	0.24	28.5	nan	-167.9	-119.8	500.7	5	COMPANION	6	3	0.3	288	2088745.6					
mcp2k	72759	UNHELD	0	187	821951.4	0.0455	11.9	2.26	7.9	3.0	-6.6	-186.8	265.0	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.0	13.7	8.5	0.027
mcp2k	72759	UNHELD	1	462	2123972.5	0.1175	23.6	2.7	22.0	3.0	-6.0	-165.0	295.2	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.0	13.5	10.6	0.032
mcp2k	72759	UNHELD	2	27	116854.3	0.0065	5.9	2.07	30.3	3.1	-6.2	-182.7	280.0	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.1	12.7	11.1	0.037
mcp2k	72759	UNHELD	3	155	768082.0	0.0425	15.9	1.92	37.9	3.1	-5.7	-177.0	299.3	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.1	12.5	9.1	0.006
mcp2k	72759	UNHELD	4	6	28816.0	0.0016	2.1	0.65	67.8	3.1	-5.3	-172.3	315.0	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.1	5.3	4.7	0.0
mcp2k	72759	UNHELD	6	9	77638.0	0.0043	3.4	0.35	76.8	3.1	-4.8	-164.3	323.6	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.1	4.2	3.9	0.0
mcp2k	72759	UNHELD	7	27	139575.8	0.0077	4.1	0.53	93.1	3.0	-2.3	-168.8	342.5	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.0	5.4	4.5	0.0
mcp2k	72759	UNHELD	8	37	193907.8	0.0107	4.5	0.72	95.9	3.1	-2.2	-160.5	345.2	-1	OWN	0	0	0.0	3130	18072384.3	1.0	3.1	5.2	4.8	0.0
mcp2k	72759	NEARBY	-1	16	104936.0	0.0058	1.5	0.41	108.5	nan	0.0	-161.2	354.1	4	COMPANION	16	2	0.4	3130	18072384.3					
mcp2k	72786	UNHELD	0	2817	16490295.6	0.284	55.9	9.83	48.1	3.0	-121.7	137.0	60.0	-1	OWN	0	0	0.0	9678	58055604.1	0.989	3.0	37.4	27.9	0.536
mcp2k	72786	UNHELD	1	5	78100.0	0.0013	1.7	0.26	71.7	3.0	-121.5	86.8	117.5	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	3.7	3.6	0.0
mcp2k	72786	UNHELD	2	74	172680.0	0.003	11.1	1.38	38.4	3.0	-122.1	144.7	83.5	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	5.6	5.1	0.0
mcp2k	72786	UNHELD	4	5	37766.0	0.0007	2.8	0.66	50.4	3.1	-121.7	131.9	75.4	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.1	6.6	6.1	0.0
mcp2k	72786	UNHELD	8	6	9644.5	0.0002	1.5	0.14	43.4	3.3	-122.2	129.5	89.5	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.3	4.1	4.0	0.0
mcp2k	72786	UNHELD	11	25	180501.0	0.0031	6.3	1.84	36.1	3.3	-121.6	156.1	88.4	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.3	11.2	10.4	0.0
mcp2k	72786	UNHELD	12	14	132734.4	0.0023	6.1	0.68	33.4	3.2	-121.6	152.6	94.5	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.2	11.5	10.6	0.0
mcp2k	72786	UNHELD	13	265	1496213.2	0.0258	18.4	1.9	41.2	3.0	-121.4	168.2	71.2	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	11.1	8.9	0.0
mcp2k	72786	UNHELD	14	862	4660798.3	0.0803	25.7	5.22	31.4	3.0	-121.7	121.8	113.3	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	15.6	12.7	0.136
mcp2k	72786	UNHELD	21	19	70185.7	0.0012	3.7	0.88	76.0	3.1	-121.2	184.4	46.6	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.1	5.8	5.5	0.0
mcp2k	72786	UNHELD	24	14	104700.4	0.0018	2.5	0.91	44.2	3.0	-121.6	121.5	97.1	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	6.0	5.8	0.0
mcp2k	72786	UNHELD	26	11	112166.2	0.0019	5.7	0.38	32.7	3.4	-121.5	150.4	98.2	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.4	12.2	11.2	0.091
mcp2k	72786	UNHELD	27	10	119655.0	0.0021	7.3	0.37	31.8	3.1	-121.4	148.1	101.5	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.1	13.1	12.2	0.2
mcp2k	72786	UNHELD	45	7	64473.0	0.0011	3.2	0.65	97.5	3.0	-121.2	187.1	24.3	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	5.6	5.1	0.0
mcp2k	72786	UNHELD	47	7	36724.0	0.0006	2.5	0.5	83.5	3.0	-121.1	188.1	41.6	-1	OWN	0	0	0.0	9678	58055604.1	1.0	3.0	4.6	4.3	0.0
